,date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
122,1940-05-02 06:00:00+00:00,3.0,4.699,12.186501,-2.1135,14.154915,32.399998,73.25497,13.47,2.0645366
123,1940-05-03 06:00:00+00:00,51.0,6.3489995,10.0365,0.4365,11.659777,20.880001,100.90124,9.62,1.4477669
124,1940-05-04 06:00:00+00:00,51.0,7.5615,13.3865,0.5865,18.511143,29.519999,195.1049,22.13,3.0644908
125,1940-05-05 06:00:00+00:00,3.0,9.582334,16.536499,0.8365,17.227419,31.68,195.61104,23.49,3.6705613
126,1940-05-06 06:00:00+00:00,3.0,10.180249,17.7365,3.0365,13.363711,31.68,59.53454,21.57,3.5920656
127,1940-05-07 06:00:00+00:00,51.0,5.93025,9.236501,1.2865,17.072504,41.039997,334.5452,23.21,2.7712958
128,1940-05-08 06:00:00+00:00,51.0,3.2531664,9.6365,-1.4135,16.65754,43.199997,345.32675,22.84,2.7937806
129,1940-05-09 06:00:00+00:00,2.0,4.9010835,12.986501,-3.2135,15.9134655,20.519999,121.56633,26.07,3.4949236
130,1940-05-10 06:00:00+00:00,51.0,8.726083,15.1365,3.3365002,13.849476,35.28,90.295334,19.96,3.1472957
131,1940-05-11 06:00:00+00:00,61.0,3.33025,8.1365,-0.013500005,19.022177,33.48,2.3613787,4.0,0.6547694
132,1940-05-12 06:00:00+00:00,71.0,2.6989996,7.7865,-2.8135,17.31746,36.0,318.9453,18.26,2.1363254
133,1940-05-13 06:00:00+00:00,51.0,7.969835,16.286499,0.4365,11.885453,25.56,152.10286,24.74,3.431178
134,1940-05-14 06:00:00+00:00,53.0,8.088584,14.986501,1.5865,14.372974,23.4,61.370766,21.17,2.847898
135,1940-05-15 06:00:00+00:00,51.0,9.146917,14.6365,5.0365,13.5515,22.319998,55.720318,11.13,1.7084925
136,1940-05-16 06:00:00+00:00,51.0,8.230249,11.6365,4.6865,12.55879,29.519999,331.90457,14.07,2.0240884
137,1940-05-17 06:00:00+00:00,53.0,8.799001,14.736501,2.2364998,14.84318,33.839996,226.54808,21.53,3.0858479
138,1940-05-18 06:00:00+00:00,3.0,11.869832,19.7365,4.0865,12.88981,21.24,176.15529,18.78,3.3858752
139,1940-05-19 06:00:00+00:00,3.0,12.384416,16.186499,7.5864997,13.584932,28.44,202.05927,17.46,3.0076094
140,1940-05-20 06:00:00+00:00,3.0,11.615666,16.3865,5.3364997,10.97262,29.88,313.38474,22.05,3.6198452
